rho,matches,accuracy,log_loss,brier_score,correct_score_top1_accuracy,actual_low_score_match_rate,predicted_low_score_probability,actual_0_0_rate,predicted_0_0_probability,actual_1_0_rate,predicted_1_0_probability,actual_0_1_rate,predicted_0_1_probability,actual_1_1_rate,predicted_1_1_probability
-0.2,1170,0.5324786324786325,1.0013423062277649,0.5951749180719138,0.11623931623931624,0.3803418803418803,0.37483987090420523,0.08547008547008547,0.0980354032301451,0.09230769230769231,0.07501438077717908,0.09401709401709402,0.06517574607942817,0.10854700854700855,0.1366143408174529
-0.15,1170,0.5324786324786325,0.9983951877379816,0.5934195599614261,0.11367521367521367,0.3803418803418803,0.37464165709821307,0.08547008547008547,0.09189679404264588,0.09230769230769231,0.08083153641320587,0.09401709401709402,0.07094976459844242,0.10854700854700855,0.1309635620439189
-0.1,1170,0.5324786324786325,0.9961389654352394,0.592085083640741,0.11538461538461539,0.3803418803418803,0.37444331755620275,0.08547008547008547,0.08575429317074476,0.09230769230769231,0.08665237988702353,0.09401709401709402,0.0767274435000706,0.10854700854700855,0.12530920099836387
-0.05,1170,0.5324786324786325,0.9945933083053248,0.591172290720622,0.1264957264957265,0.3803418803418803,0.374244852158492,0.08547008547008547,0.07960789691238594,0.09230769230769231,0.09247691470671993,0.09401709401709402,0.08250878626617829,0.10854700854700855,0.11965125427320784
0.0,1170,0.5324786324786325,0.9937857889240067,0.5906819843377308,0.13418803418803418,0.3803418803418803,0.3740462607852466,0.08547008547008547,0.0734576015608165,0.09230769230769231,0.09830514438483394,0.09401709401709402,0.08829379638304859,0.10854700854700855,0.1139897184565476
0.05,1170,0.5324786324786325,0.9937522285340306,0.5906149691578761,0.12735042735042734,0.3803418803418803,0.37384754331648007,0.08547008547008547,0.06730340340457891,0.09230769230769231,0.10413707243836241,0.09401709401709402,0.09408247734138918,0.10854700854700855,0.10832459013214958
0.1,1170,0.5324786324786325,0.9945375400864288,0.5909720513792259,0.13076923076923078,0.3803418803418803,0.3736486996320535,0.08547008547008547,0.06114529872750359,0.09230769230769231,0.10997270238876733,0.09401709401709402,0.09987483263633928,0.10854700854700855,0.1026558658794433
