base_home,base_away,c1,matches,home_goal_mae,away_goal_mae,total_goals_mae,goal_difference_mae,poisson_log_loss,brier_score,predicted_avg_home_goals,predicted_avg_away_goals,predicted_avg_total_goals,actual_avg_home_goals,actual_avg_away_goals,actual_avg_total_goals,predicted_minus_actual_total_goals
1.3,1.2,0.75,48175,1.13625212415973,0.9188646075748487,1.5544216015977166,1.4924369521244076,0.9439996804218529,0.5593890010846043,1.321893792455665,1.180671604564366,2.502565397020031,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.3974657394615466
1.3,1.2,1.0,48175,1.12328422434061,0.9161095091582772,1.549067150915943,1.4804037707041688,0.9402569394278383,0.5561055136076969,1.3330204398314478,1.1805304949381767,2.5135509347696248,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.38648020171195263
1.3,1.2,1.25,48175,1.118656170563109,0.9209189057277287,1.5420995045107535,1.4921339528066655,0.9532738193940528,0.5606915701837628,1.349211001221242,1.1874542970695958,2.5366652982908375,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.36336583819073986
1.3,1.2,1.5,48175,1.1203479316806089,0.9317159916905033,1.5360582351264487,1.519938076366511,0.9780273835566025,0.569636091169812,1.370888356989033,1.201256934463726,2.572145291452759,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.32788584502881823
1.3,1.3,0.5,48175,1.160358757839382,0.9609469906329701,1.5524228908717523,1.5541167742731938,0.979375733445198,0.5828002550758264,1.314051888177847,1.2859839831425937,2.600035871320441,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.2999952651611366
1.3,1.3,0.75,48175,1.13625212415973,0.9428047349533645,1.5511347394421036,1.5117849421293201,0.9559885228929478,0.5673759174903961,1.321893792455665,1.2799338893570318,2.601827681812697,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.2982034546688803
1.3,1.3,1.0,48175,1.12328422434061,0.9371051993494551,1.5468715910188087,1.4985526440979762,0.9511932395902285,0.5633705231477215,1.3330204398314478,1.2777982628009918,2.6108187026324394,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.289212433849138
1.3,1.3,1.25,48175,1.118656170563109,0.9405155837624402,1.5412453764622038,1.509761612587211,0.9627620622511004,0.5671924858176275,1.349211001221242,1.2817469709818372,2.6309579722030794,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.26907316427849803
1.3,1.3,1.5,48175,1.1203479316806089,0.9508777915492129,1.5364313283901747,1.5377362323399413,0.9864410449018752,0.575506254596548,1.370888356989033,1.2922279892556305,2.6631163462446636,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.23691479023691375
1.3,1.4,0.5,48175,1.160358757839382,0.9963262034107594,1.5485792817426511,1.5793350636991754,0.994156027165213,0.5931409802560994,1.314051888177847,1.385968744321513,2.70002063249936,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.20001050398221754
1.3,1.4,0.75,48175,1.13625212415973,0.973402669463553,1.5476598936672894,1.5364687735233005,0.9705247982829833,0.5772335648568017,1.321893792455665,1.3794971952801935,2.7013909877358584,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.198640148745719
1.3,1.4,1.0,48175,1.12328422434061,0.9642349677551058,1.5444007414895693,1.5217745097142132,0.9648017886768501,0.5723672747898972,1.3330204398314478,1.375889586693098,2.7089100265245456,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.1911211099570318
1.3,1.4,1.25,48175,1.118656170563109,0.9659587440926022,1.5401005125659921,1.5319788823962406,0.9750927359436331,0.575220134605651,1.349211001221242,1.3774192343185145,2.7266302355397567,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.1734009009418207
1.3,1.4,1.5,48175,1.1203479316806089,0.9756279473576198,1.5367415830188549,1.5592531074086835,0.9973789212549791,0.5826538555668576,1.370888356989033,1.384945156483515,2.755833513472548,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.14419762300902939
1.4,1.0,0.5,48175,1.1635217761513001,0.8987470196172288,1.5598460230450095,1.5057182301417749,0.9490001372287235,0.5624493420149548,1.414042209260174,0.9863314635201291,2.400373672780303,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.4996574637012743
